Original,Translated
"18.51 Endowed with a pure intellect, controlling the self by firmness, relinishing sound and other objects and abandoning attraction and hatred.","18.51 Be of sound mind, moderate in character, and reject the talk of words, and the hatred of anger."
"18.52 Dwelling in solitude, eating but little, with speech, body and mind subdued, always engaged in meditation and concentration, resorting to dispassion.","18.52. Vivikth Sevi, Lakhwashi (Mitahari) who has restrained his body, speech and mind, always prepared and committed to the practice of meditation."
"18.53 Having abandoned egoism, strength, arrogance, desire, anger and covetousness, and free from the notion of 'mine' and peaceful,  he is fit for becoming Brahman.","18.53 The ego, force, mirror, work, anger and ambition are forsaken and the man without mammatva and calm becomes worthy of attaining Brahma."
"18.54 Becoming Brahman, serene in the Self, he neither grieves nor desires, the same to all beings, he obtains supreme devotion to Me.","18.54 Brahmabhut (who has become a sadak brahma), a man of happy mind, who is not desirous or sad, receives my pra bhakti by being equal to all the ghosts."
"18.55 By devotion he knows Me in truth, what and who I am; then having known Me in truth, he forthwith enters into the Supreme.","18.55 By virtue of that piety he knows me, and what I am, and immediately after he knows me, he becomes a man."
"18.56 Doing all actions always having taken refuge in Me, by My grace he obtains the eternal indestructible state of being.","18.56. The man who always does all the works in a state of dependence, receives eternal, indomitable status from My Prasad (grace)."
"18.57 Mentally renouncing all actions in Me, having Me as the highest goal, resorting to the Yoga of discrimination do thou ever fix thy mind on Me.","18.57. Be constantly persecuted by the sanctity of all works in me, by the sanctity of mind, by the sanctity of mind."
"18.58 Fixing thy mind on Me, thou shalt by My grace overcome all obstacles; but if from egoism thou wilt not hear Me, thou shalt perish.","And if you do not hearken, you will be destroyed."
"18.59 If, filled with egoism, thou thinkest: ""I will not fight"", vain is this, thy resolve; Nature will compel thee.","18.59 And you who are arrogantly thinking, ""I will not fight"", that is your decision, a lie, because it is nature that will lead you."
"18.60 O Arjuna, bound by thy own Karma (action) born of thy own nature, that which from delusion thou wishest not to do, even that thou shalt do helplessly.","O countrymen, you are bound by your natural ways, so that what you do not want to do you will be forced to do."
"18.61 The Lord dwells in the hearts of all beings, O Arjuna, causing all beings, by His illusive power, to revolve as if mounted on a machine.","18.61. O Arjuna, the God of all ghosts, who is on the machine, is in the heart of the ghost, who is in his majesty."
"18.62 Fly unto Him for refuge with all thy being, O Arjuna; by His grace thou shalt obtain supreme peace (and) the eternal abode.","18.62 O India, take refuge in Him with all your heart, and by His offering you will attain to the highest peace and eternal abode."
"18.63 Thus has wisdom, more secret than secrecy itself, been declared unto thee by Me; having reflected over it fully, then act as thou wishest.","So I have told you, the most secret of all secrets, that after you have thought it over, you may do as you please."
"18.64 Hear thou again My supreme word, most secret of all; because thou art dearly beloved of Me, I will tell thee what is good.","18.64 Re: Once you hear from me the most secret word in all the caves. You are very dear to me, so I will tell you what is good for you."
"18.65 Fix thy mind on Me, by devoted to Me, sacrifice to Me, bow down to Me. Thou shalt come even to Me; truly do I promise unto thee, (for) thou art dear to Me.","18.65 Be thou honourable, pious, and serve me, and salute me; and ye shall receive me. This I promise you with truth, for ye are my beloved."
"18.66 Abandoning all duties, take refuge in Me alone: I will liberate thee from all sins; grieve not.","18.66. Leave all religions and come to my refuge, I will deliver you from all sins, do not grieve."
"18.67 This is never to be spoken by thee to one who is devoid of austerities or devotion, nor to one who does not render service or who does not desire to listen, nor to one who cavils at Me.","18.67. This knowledge should not be said to a man who is ungrateful, nor to an ungodly, nor to a man who is ungrateful, nor to a man who is ungrateful, or who is a reproach to me, that is, who sees fault in me."
"18.68 He who with supreme devotion to Me will teach this supreme secret to My devotees, shall doubtlessly come to Me.",18.68 The man who teaches this secret knowledge to my devotees with the highest love for me is certainly the one who receives it.
"18.69 Nor is there any among men who does dearer service to Me, nor shall there be another on earth dearer to Me than he.","18.69 There is no man amongst men who does my most dear work, nor will there be anyone on earth who is more dear to me."
"18.70 And he who will study this sacred dialogue of ours, by him I shall have been worshipped by the sacrifice of wisdom,  such is My conviction.",18.70. The man who will read this religious dialogue between us will be worshipped by the sage - that is my opinion.
"18.71 Also the man who hears this, full of faith and free from malice, he, too, liberated, shall attain to the happy worlds of those of righteous deeds.","And whoever is a believer and a man of understanding, and he who listens to it, he will be absolved of his sins and will be accepted into a people of virtuous people."
"18.72 Has this been heard, O Arjuna, with one-pointed mind? Has the delusion of thy ignorance been destroyed, O Dhananjaya?","O Parth, have you listened to it with your heart? O Dhanjanja, has your ignorance vanished?"
"18.73 Arjuna said  Destroyed is my delusion as I have gained my knowledge (memory) through Thy grace, O Krishna. I remain freed from doubts. I will act according to Thy word.","18.73. Arjuna said: O Achyut, by your grace my charm has been destroyed, and I have received memory. Now I am unshakable and I will obey your word."
